TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,024599,1,0,0,0,15,0,126,65,0,0,0,1,"$2,232","$5,400",5,0,0,0,0,41% ,40% ,0,0,0,20% ,0,0,0% 
0,024613,0,0,0,0,,0,73,17,0,0,1,5,"$8,209","$26,817",7,0,0,1,1,31% ,75% ,0,0,0,63% ,0,0,20% 
0,024724,2,1,0,0,,0,379,9,0,1,1,1,$0,$0,2,2,1,0,0,0% ,50% ,0,1,2,25% ,2,1,100% 
0,024748,2,1,0,1,2,4,441,7,0,2,5,13,"$25,780","$28,173",27,11,6,9,10,92% ,32% ,1,7,21,32% ,8,7,38% 
0,024794,3,3,0,3,0,4,161,12,0,1,1,1,"$10,944","$11,953",4,2,0,1,1,92% ,17% ,0,0,2,17% ,1,0,100% 
0,024892,1,1,0,2,0,6,253,10,0,2,6,9,"$29,859","$40,861",26,1,1,2,4,73% ,54% ,1,1,2,32% ,2,1,67% 
0,024964,0,0,0,0,7,0,550,1,2,4,7,24,"$35,526","$58,532",24,4,4,8,12,61% ,59% ,1,4,4,75% ,4,4,29% 
0,025011,2,0,1,0,9,2,171,14,0,0,1,4,"$18,399","$25,101",6,6,0,1,2,73% ,31% ,0,0,6,31% ,0,0,25% 
0,025114,1,1,0,5,1,2,178,24,0,0,1,5,$368,"$3,500",12,1,0,0,0,11% ,21% ,3,1,7,36% ,2,1,20% 
0,025205,6,4,0,1,0,2,131,41,0,0,0,2,$639,"$10,773",12,0,0,0,0,6% ,7% ,0,2,5,14% ,6,2,0% 
0,025285,0,0,0,3,3,8,147,3,1,3,7,16,"$26,952","$45,988",23,0,0,5,6,59% ,52% ,3,0,0,59% ,0,0,44% 
0,025322,3,3,0,0,10,0,94,20,0,0,1,5,"$1,156","$3,417",5,0,0,1,1,34% ,60% ,1,0,1,100% ,2,0,20% 
0,025323,0,0,0,13,1,1,328,7,0,1,4,15,"$46,941","$70,537",25,4,0,1,1,67% ,59% ,2,0,8,47% ,0,1,27% 
0,025325,0,0,0,1,1,2,257,7,0,1,1,8,"$25,408","$28,121",12,0,0,5,5,90% ,50% ,3,0,2,67% ,0,0,13% 
0,025380,2,0,0,4,0,3,91,22,0,0,1,5,"$9,257","$14,580",9,2,1,2,2,63% ,8% ,3,4,8,42% ,6,6,20% 
0,025444,1,0,0,0,22,0,178,37,0,0,0,7,"$12,088","$26,966",15,1,0,2,3,45% ,59% ,0,0,2,41% ,0,0,0% 
0,025511,0,0,0,3,1,3,232,18,0,0,2,7,"$5,268","$10,769",8,2,2,2,4,49% ,64% ,0,2,2,64% ,2,2,29% 
0,025729,0,0,0,2,1,2,395,22,0,0,1,4,"$2,713","$2,526",12,3,1,3,3,107% ,7% ,3,1,6,27% ,1,1,25% 
0,026036,1,1,0,10,0,13,316,3,2,8,16,12,"$79,921","$87,700",24,1,0,9,9,91% ,65% ,2,0,2,39% ,0,1,133% 
0,026076,0,0,0,2,1,6,129,1,1,3,11,16,"$27,652","$44,087",21,0,0,5,5,63% ,78% ,0,0,0,70% ,0,0,69% 
0,026119,8,1,0,4,0,2,197,21,0,0,1,5,"$4,388","$4,617",13,4,0,2,2,95% ,33% ,0,1,8,28% ,4,1,20% 
0,026141,1,0,1,2,1,3,152,7,0,4,4,3,"$37,881","$41,722",12,2,0,3,3,91% ,43% ,0,0,2,21% ,1,0,133% 
0,026232,2,0,1,2,0,1,149,13,0,0,1,5,"$5,581","$20,769",9,2,1,0,0,27% ,46% ,0,1,2,38% ,1,1,20% 
0,026242,1,1,0,2,3,1,228,33,0,0,0,15,"$20,848","$22,657",19,3,3,11,11,92% ,59% ,0,3,3,68% ,4,3,0% 
0,026290,2,2,1,8,1,9,121,12,0,1,5,10,"$24,715","$28,712",8,11,8,8,8,86% ,23% ,0,11,11,45% ,12,11,50% 
0,026306,0,0,0,10,1,1,25,5,0,1,1,3,$0,$600,3,0,0,,,0% ,100% ,0,0,0,100% ,0,0,33% 
0,026421,0,0,0,0,,0,303,7,0,1,1,2,"$2,632","$3,186",10,1,0,1,1,83% ,27% ,0,0,2,18% ,0,0,50% 
0,026545,0,0,0,1,2,1,357,12,0,2,3,9,"$42,724","$66,400",13,0,0,3,5,64% ,64% ,2,0,3,64% ,0,1,33% 
0,026605,7,4,1,6,1,3,146,28,0,0,0,2,"$2,886","$2,570",8,10,1,1,1,112% ,0% ,0,1,10,11% ,4,1,0% 
0,026690,1,1,0,0,12,1,199,59,0,0,0,6,"$10,540","$11,088",5,4,2,4,4,95% ,30% ,3,3,5,60% ,3,5,0% 
0,026692,0,0,0,3,0,1,70,5,0,1,4,4,"$25,739","$31,575",6,0,0,1,4,82% ,100% ,0,0,1,67% ,0,0,100% 
0,026792,0,0,0,1,1,2,132,3,1,1,6,16,"$20,169","$42,152",30,0,0,3,5,48% ,66% ,0,0,0,50% ,0,0,38% 
0,026811,3,0,0,6,1,11,49,4,0,5,8,11,"$36,019","$55,910",12,0,0,4,6,64% ,92% ,0,0,0,85% ,0,0,73% 
0,026836,0,0,0,0,13,0,244,17,0,0,3,18,"$50,599","$55,466",22,0,0,11,12,91% ,73% ,3,0,1,82% ,0,1,17% 
0,026848,2,2,0,1,1,5,266,16,0,0,1,3,"$3,850","$6,072",5,0,0,1,1,63% ,14% ,3,0,3,43% ,0,2,33% 
0,026869,2,0,1,3,1,8,326,17,0,0,1,2,"$25,061","$25,369",8,4,0,2,2,99% ,12% ,2,0,5,12% ,0,1,50% 
0,026893,0,0,0,3,1,1,131,3,2,4,5,5,$0,"$4,933",11,0,0,,,0% ,44% ,0,0,0,31% ,0,0,100% 
0,026924,1,1,0,5,0,5,153,1,1,2,5,7,"$23,196","$28,024",9,0,0,3,5,83% ,70% ,0,0,0,70% ,1,0,71% 
0,026943,0,0,0,3,0,2,26,4,0,2,2,3,$521,"$2,100",2,0,0,0,1,25% ,33% ,0,0,0,100% ,0,0,67% 
0,027009,1,0,0,1,5,0,282,4,0,3,5,10,"$18,053","$31,036",25,3,0,2,3,58% ,42% ,3,0,4,32% ,0,2,50% 
0,027021,0,0,0,2,1,22,147,9,0,2,4,13,"$29,121","$37,690",32,1,1,6,6,77% ,56% ,0,1,2,36% ,1,1,31% 
0,027093,4,3,0,1,1,1,100,11,0,2,2,4,"$14,775","$17,191",5,1,0,2,3,86% ,50% ,2,0,2,67% ,2,1,50% 
0,027210,2,0,1,9,0,8,139,4,0,3,4,5,"$2,267","$2,987",10,0,0,3,4,76% ,50% ,0,1,2,42% ,1,1,80% 
0,027300,2,2,0,2,2,3,276,3,1,2,6,3,"$13,672","$16,346",11,1,0,2,2,84% ,43% ,0,0,1,21% ,1,0,200% 
0,027311,0,0,0,12,1,8,393,1,7,9,9,14,"$71,150","$75,039",14,0,0,9,11,95% ,52% ,0,0,0,67% ,0,0,64% 
0,027331,0,0,0,0,8,0,157,12,0,2,4,13,"$13,733","$19,164",21,2,1,5,7,72% ,33% ,3,2,4,54% ,2,3,31% 
0,027386,0,0,0,4,0,4,243,19,0,0,1,12,"$18,923","$35,434",19,1,1,2,4,53% ,33% ,3,1,3,57% ,1,2,8% 
0,027390,0,0,0,0,,0,363,71,0,0,0,2,"$2,814","$4,243",6,0,0,0,1,66% ,50% ,0,0,0,33% ,0,0,0% 
0,027402,3,3,0,8,0,3,121,14,0,0,1,3,$102,"$1,869",2,1,1,0,0,5% ,67% ,0,1,1,100% ,3,1,33% 
0,027404,0,0,0,1,4,5,109,4,0,5,9,10,"$53,157","$62,340",22,0,0,6,7,85% ,63% ,0,0,0,42% ,0,0,90% 
0,027454,0,0,0,1,2,0,275,10,0,3,4,22,"$105,435","$180,967",39,0,0,8,8,58% ,69% ,0,0,1,56% ,0,0,18% 
0,027459,2,1,1,4,1,8,156,3,1,4,6,8,"$24,507","$34,618",15,12,4,5,7,71% ,31% ,0,4,12,28% ,5,4,75% 
0,027577,0,0,0,1,4,1,59,12,0,1,5,7,"$9,168","$10,466",8,0,0,5,5,88% ,73% ,0,0,0,64% ,0,0,71% 
0,027606,0,0,0,2,5,2,83,5,0,4,11,16,"$22,780","$37,414",19,0,0,4,6,61% ,89% ,0,0,0,84% ,0,0,69% 
0,027729,0,0,0,0,,0,187,17,0,0,2,8,"$24,992","$29,437",18,0,0,4,5,85% ,50% ,0,0,0,40% ,0,0,25% 
0,027816,0,0,0,1,1,0,102,12,0,1,1,3,"$4,200","$16,000",12,0,0,0,0,26% ,33% ,0,0,0,20% ,0,0,33% 
0,027831,0,0,0,5,1,2,132,44,0,0,0,6,"$8,838","$9,175",18,3,2,2,2,96% ,30% ,2,4,5,26% ,4,5,0% 
0,027842,0,0,0,2,1,5,313,37,0,0,0,1,"$2,369","$2,800",4,2,0,1,1,85% ,0% ,2,0,3,14% ,0,1,0% 
0,027865,0,0,0,2,2,3,141,13,0,0,4,15,"$16,438","$82,586",33,0,0,2,2,20% ,59% ,0,0,0,44% ,0,0,27% 
0,028055,0,0,0,0,,0,92,14,0,0,2,7,"$9,867","$12,986",12,0,0,3,5,76% ,42% ,1,0,0,58% ,0,0,29% 
0,028092,1,1,0,6,0,4,91,3,1,7,9,10,"$14,781","$15,754",7,2,1,4,4,94% ,47% ,2,1,2,67% ,1,2,90% 
0,028176,8,6,1,1,6,2,211,6,0,1,2,9,"$9,633","$20,134",11,10,5,2,2,48% ,27% ,0,5,10,41% ,11,5,22% 
0,028190,1,1,0,2,1,1,105,15,0,0,1,8,"$3,538","$7,755",11,5,3,1,2,46% ,25% ,3,3,6,50% ,4,3,13% 
0,028215,2,2,0,1,1,1,138,28,0,0,0,6,"$1,892","$5,582",18,2,1,2,2,34% ,5% ,3,4,7,30% ,6,6,0% 
0,028229,0,0,0,3,1,3,75,7,0,2,2,5,"$22,622","$28,430",10,3,0,2,2,80% ,33% ,0,1,5,33% ,1,1,40% 
0,028377,1,1,0,2,0,1,303,11,0,1,2,2,"$21,683","$34,777",10,0,0,1,2,62% ,50% ,0,1,1,20% ,1,1,100% 
0,028387,1,1,0,10,1,11,84,2,1,9,18,18,"$35,124","$63,696",24,0,0,4,6,55% ,71% ,0,0,0,64% ,1,0,100% 
0,028449,0,0,0,2,1,0,360,4,0,1,2,24,"$115,385","$156,562",28,0,0,14,19,74% ,93% ,0,0,0,86% ,0,0,8% 
0,028513,4,3,0,1,6,2,131,2,1,1,1,4,"$8,148","$12,945",7,1,0,0,1,63% ,25% ,0,0,4,33% ,2,0,25% 
0,028591,2,2,0,0,11,0,161,9,0,1,1,4,"$9,825","$17,747",1,4,2,2,2,55% ,0% ,2,3,6,67% ,5,4,25% 
0,028721,1,0,0,1,0,1,252,12,0,1,1,6,"$23,733","$55,606",8,0,0,1,1,43% ,78% ,0,0,0,67% ,0,0,17% 
0,028814,2,2,0,5,2,8,27,2,2,2,6,8,"$35,263","$44,764",6,0,0,5,7,79% ,50% ,1,0,0,100% ,2,0,75% 
0,028885,2,0,0,5,0,0,265,7,0,1,2,13,"$35,572","$61,036",21,0,0,3,7,58% ,57% ,1,0,0,57% ,0,0,15% 
0,028980,2,2,0,6,1,22,121,2,3,5,11,11,"$34,295","$40,972",30,0,0,7,8,84% ,39% ,3,0,2,29% ,2,2,100% 
0,028993,0,0,0,2,2,1,79,9,0,3,9,17,"$26,027","$65,578",17,0,0,5,6,40% ,94% ,0,0,0,94% ,0,0,53% 
0,029024,0,0,0,3,2,4,230,4,0,4,16,27,"$34,177","$72,716",32,0,0,5,8,47% ,82% ,0,0,2,79% ,0,0,59% 
0,029049,0,0,0,6,3,2,221,2,1,4,6,18,"$58,865","$69,397",23,0,0,7,10,85% ,79% ,0,0,0,75% ,0,0,33% 
0,029152,1,1,0,13,1,7,119,6,0,3,4,8,"$20,064","$22,197",11,1,0,4,5,90% ,46% ,1,0,1,62% ,1,0,50% 
0,029163,0,0,0,3,0,4,301,3,1,2,3,12,"$11,768","$32,163",27,0,0,3,3,37% ,59% ,2,0,1,41% ,0,1,25% 
0,029169,2,0,1,2,0,3,113,12,0,1,4,6,"$24,241","$35,627",10,6,0,2,4,68% ,44% ,0,0,7,38% ,0,0,67% 
0,029214,1,0,1,0,9,1,53,9,0,1,3,4,"$10,981","$11,519",5,0,0,3,3,95% ,80% ,0,0,0,80% ,0,0,75% 
0,029223,6,2,1,2,0,3,111,7,0,1,2,2,"$29,423","$32,880",4,1,0,1,2,89% ,60% ,0,0,1,40% ,2,0,100% 
0,029237,0,0,0,0,11,1,86,2,1,3,5,16,"$36,725","$47,509",16,0,0,9,11,77% ,94% ,0,0,0,94% ,0,0,31% 
0,029276,2,0,0,1,1,1,189,20,0,0,1,1,"$4,789","$9,061",4,0,0,0,1,53% ,33% ,2,0,3,17% ,0,1,100% 
0,029307,0,0,0,0,12,1,137,9,0,3,7,8,"$37,108","$45,310",15,0,0,6,7,82% ,69% ,0,0,0,50% ,0,0,88% 
0,029311,1,1,0,0,12,0,79,29,0,0,0,7,"$26,914","$36,852",11,0,0,4,5,73% ,83% ,0,1,1,58% ,1,1,0% 
0,029397,8,0,0,2,1,3,309,131,0,0,0,3,$542,$800,2,2,0,1,1,68% ,20% ,0,2,4,60% ,4,2,0% 
0,029418,0,0,0,0,22,0,123,13,0,0,2,7,"$3,322","$9,577",14,0,0,2,3,35% ,50% ,0,0,0,50% ,0,0,29% 
0,029547,4,1,1,3,1,6,150,3,1,1,2,2,"$2,235","$2,316",7,2,0,1,1,97% ,27% ,0,0,2,18% ,0,0,100% 
0,029575,2,1,1,4,1,0,170,3,1,2,4,8,"$41,870","$51,380",16,0,0,5,7,81% ,41% ,0,0,0,36% ,1,0,50% 
0,029594,8,4,1,3,1,3,267,9,0,1,2,2,$902,$938,2,2,0,2,2,96% ,50% ,0,0,2,50% ,1,0,100% 
0,029617,0,0,0,2,1,3,169,8,0,1,1,5,"$14,780","$16,746",22,7,7,4,4,88% ,13% ,3,7,8,17% ,7,8,20% 
0,029620,2,2,0,1,1,1,378,24,0,0,1,11,"$13,548","$46,539",17,0,0,1,1,29% ,55% ,0,1,1,55% ,1,1,9% 
0,029665,0,0,0,5,1,4,124,3,1,3,7,11,"$8,102","$49,698",13,0,0,1,2,16% ,58% ,0,0,0,58% ,0,0,64% 
0,029705,2,2,0,3,0,6,182,9,0,1,3,7,"$26,875","$37,711",11,1,0,3,4,71% ,46% ,1,0,1,54% ,2,0,43% 
0,029839,1,0,1,3,2,5,82,11,0,2,3,4,"$7,287","$13,509",5,0,0,1,1,54% ,83% ,0,0,0,67% ,0,0,75% 
0,029867,0,0,0,1,1,0,149,2,1,1,2,3,$385,"$3,182",3,1,0,1,1,12% ,20% ,0,0,2,60% ,0,0,67% 
0,029873,4,0,1,1,0,1,313,5,0,1,1,1,"$10,841","$11,068",5,9,2,1,1,98% ,20% ,0,2,9,7% ,2,2,100% 
0,029880,0,0,0,1,1,0,129,4,0,3,7,11,"$24,614","$39,737",15,0,0,5,7,62% ,67% ,0,0,1,61% ,0,0,64% 
0,029890,1,1,0,4,2,5,46,7,0,2,9,10,"$26,251","$34,977",14,0,0,4,6,75% ,88% ,0,0,0,63% ,0,0,90% 
0,029898,0,0,0,0,12,0,164,5,0,3,4,6,"$29,693","$40,043",15,1,0,2,3,74% ,58% ,0,0,1,32% ,0,0,67% 
0,029938,0,0,0,2,1,1,108,13,0,0,3,7,"$19,900","$44,785",6,2,1,2,3,44% ,60% ,0,1,4,70% ,1,1,43% 
0,030029,0,0,0,4,1,3,147,4,0,3,10,14,"$17,197","$65,005",22,0,0,1,3,26% ,78% ,0,0,1,61% ,0,0,71% 
0,030066,0,0,0,1,0,1,65,7,0,1,2,2,$0,$700,4,1,1,,,0% ,40% ,0,1,1,40% ,1,1,100% 
0,030090,1,1,0,6,1,1,146,3,1,2,3,5,"$7,680","$8,904",6,0,0,1,2,86% ,71% ,0,0,0,71% ,1,0,60% 
0,030114,0,0,0,2,1,0,251,15,0,0,5,17,"$37,831","$70,961",23,2,1,5,7,53% ,67% ,2,1,3,63% ,1,2,29% 
0,030144,0,0,0,2,0,4,162,4,0,2,6,13,"$26,634","$58,241",31,0,0,4,6,46% ,57% ,1,0,0,37% ,0,0,46% 
0,030193,0,0,0,1,6,0,212,80,0,0,0,4,$0,"$10,969",7,4,3,,,0% ,17% ,0,3,6,33% ,3,3,0% 
0,030279,0,0,0,1,1,5,312,6,0,4,8,22,"$67,275","$142,306",27,0,0,4,7,47% ,89% ,0,0,0,81% ,0,0,36% 
0,030366,2,0,0,1,1,2,207,9,0,2,2,7,"$1,000","$5,574",8,6,5,2,3,18% ,25% ,0,5,9,44% ,5,5,29% 
0,030396,0,0,0,1,4,1,221,2,1,4,6,15,"$35,385","$61,537",19,0,0,4,5,58% ,82% ,0,0,0,68% ,0,0,40% 
0,030424,2,0,1,2,3,2,126,3,2,3,4,5,"$14,814","$19,798",10,7,1,3,3,75% ,21% ,2,1,9,26% ,1,2,80% 
0,030443,7,7,0,2,2,1,73,9,0,3,4,6,"$4,618","$16,503",7,0,0,2,3,28% ,75% ,0,0,0,75% ,7,0,67% 
0,030571,16,14,0,5,1,7,117,21,0,0,1,2,"$4,156","$5,368",6,5,1,1,1,77% ,31% ,2,1,8,15% ,10,2,50% 
0,030579,0,0,0,1,2,0,266,18,0,0,2,11,"$15,155","$29,210",21,2,1,3,3,52% ,75% ,0,1,6,46% ,1,1,18% 
0,030606,0,0,0,2,1,1,37,5,0,2,3,4,"$2,085","$7,069",4,0,0,0,0,29% ,75% ,0,0,0,100% ,0,0,75% 
0,030632,5,4,1,6,2,13,177,6,0,2,3,2,$196,"$2,249",5,9,2,0,0,9% ,27% ,0,2,10,13% ,5,2,150% 
0,030665,2,0,1,7,1,10,167,1,1,3,4,4,"$11,900","$15,734",8,1,0,1,3,76% ,30% ,0,3,3,40% ,3,3,100% 
0,030857,0,0,0,2,1,4,396,7,0,8,15,22,"$26,958","$88,574",33,0,0,5,6,30% ,79% ,0,0,0,67% ,0,0,68% 
0,030878,2,2,0,1,1,1,86,1,1,3,6,11,"$10,766","$12,600",12,0,0,6,7,85% ,79% ,0,0,1,79% ,1,0,55% 
0,030951,2,0,1,2,2,2,247,33,0,0,0,6,"$5,361","$12,337",12,14,13,0,2,43% ,11% ,1,14,14,21% ,16,14,0% 
0,031014,0,0,0,0,21,0,46,19,0,0,3,3,"$5,156","$13,442",5,0,0,0,0,38% ,80% ,0,0,0,60% ,0,0,100% 
0,031084,0,0,0,2,2,3,55,9,0,2,3,4,"$37,909","$39,967",4,0,0,2,4,95% ,100% ,0,0,0,100% ,0,0,75% 
0,031114,1,0,1,7,1,9,286,5,0,1,2,9,"$45,588","$47,029",7,12,3,5,6,97% ,21% ,0,3,14,38% ,3,3,22% 
0,031142,0,0,0,7,1,7,132,3,1,3,8,14,"$65,538","$92,248",23,0,0,4,5,71% ,62% ,0,0,0,54% ,0,0,57% 
0,031175,0,0,0,0,13,3,93,4,0,1,8,18,"$49,539","$68,362",41,0,0,7,11,72% ,66% ,1,0,0,44% ,0,0,44% 
0,031252,5,4,0,6,1,9,124,5,0,4,4,4,"$14,258","$21,251",18,0,0,1,2,67% ,44% ,0,0,3,22% ,3,0,100% 
0,031259,1,1,0,0,13,2,165,8,0,1,3,4,"$7,541","$12,195",6,1,1,1,2,62% ,33% ,2,1,2,44% ,2,2,75% 
0,031317,3,3,0,7,1,3,117,12,0,2,3,7,"$6,351","$17,956",10,4,4,2,3,35% ,35% ,3,5,7,41% ,7,5,43% 
0,031343,2,1,0,2,2,1,292,7,0,2,4,6,"$7,291","$7,719",12,0,0,4,4,94% ,50% ,1,0,1,43% ,1,0,67% 
0,031362,3,2,0,5,1,5,245,30,0,0,0,5,"$26,791","$45,605",14,0,0,1,3,59% ,36% ,2,2,5,36% ,5,3,0% 
0,031421,2,2,0,5,0,5,235,2,1,1,3,5,$26,"$9,402",18,1,0,0,0,0% ,38% ,0,0,3,24% ,2,0,60% 
0,031530,1,1,0,3,1,7,219,10,0,1,2,2,"$8,038","$8,668",12,1,0,1,1,93% ,29% ,0,2,4,14% ,2,2,100% 
0,031570,0,0,0,2,0,0,135,11,0,1,4,13,"$59,919","$96,487",19,0,0,4,5,62% ,52% ,3,0,1,62% ,0,1,31% 
0,031606,4,2,1,8,0,11,40,5,0,4,11,11,"$36,173","$44,298",15,0,0,5,8,82% ,94% ,0,0,0,69% ,2,0,100% 
0,031609,3,3,0,9,0,3,202,14,0,0,2,7,"$19,331","$31,003",16,5,1,1,3,62% ,17% ,3,1,5,30% ,4,3,29% 
0,031623,3,0,0,12,0,12,112,7,0,2,3,5,"$7,551","$8,056",8,1,0,4,4,94% ,60% ,0,0,2,50% ,1,0,60% 
0,031626,0,0,0,7,2,9,215,5,0,1,4,11,"$22,342","$28,614",20,0,0,7,8,78% ,73% ,0,0,0,50% ,0,0,36% 
0,031635,0,0,0,3,1,0,307,11,0,1,3,12,"$43,717","$80,666",18,0,0,4,7,54% ,67% ,3,0,0,67% ,0,0,25% 
0,031712,0,0,0,0,,0,339,13,0,0,4,11,"$20,626","$30,720",16,1,0,5,6,67% ,50% ,3,1,1,61% ,1,1,36% 
0,031731,4,1,0,1,4,3,315,5,0,2,5,5,"$15,958","$19,149",8,3,0,4,5,83% ,50% ,0,0,4,42% ,0,0,100% 
0,031783,0,0,0,0,15,0,237,2,1,2,6,7,"$5,654","$11,380",20,0,0,2,4,50% ,67% ,2,0,2,33% ,0,1,86% 
0,031784,1,1,0,2,5,6,209,9,0,2,2,5,"$6,954","$16,447",19,0,0,1,1,42% ,63% ,0,0,0,26% ,1,0,40% 
0,032011,0,0,0,1,1,0,83,15,0,0,1,5,"$19,988","$22,671",12,0,0,3,4,88% ,58% ,0,0,0,42% ,0,0,20% 
0,032037,1,0,0,2,2,1,78,78,0,0,0,0,$0,$0,4,1,0,0,0,0% ,40% ,0,0,1,0% ,0,0,0% 
0,032110,0,0,0,4,1,3,279,2,2,4,4,15,"$51,459","$61,343",26,0,0,8,10,84% ,44% ,3,0,1,47% ,0,1,27% 
0,032156,0,0,0,2,2,6,129,10,0,1,2,4,"$1,969","$7,810",6,1,2,1,1,25% ,57% ,0,2,3,57% ,2,2,50% 
0,032184,0,0,0,1,6,1,159,15,0,0,2,11,"$43,483","$65,648",26,0,0,4,7,66% ,44% ,0,2,2,41% ,2,2,18% 
0,032264,1,0,0,0,,0,163,6,0,2,2,4,$570,$921,3,1,1,1,1,62% ,75% ,0,1,1,100% ,2,1,50% 
0,032266,1,0,0,3,3,7,139,3,1,6,10,10,"$45,669","$55,772",22,0,0,7,8,82% ,80% ,0,0,0,40% ,0,0,100% 
0,032301,1,0,1,6,0,11,205,4,0,3,7,9,"$16,064","$19,619",15,0,0,5,6,82% ,75% ,0,0,0,56% ,0,0,78% 
0,032384,0,0,0,2,1,2,235,8,0,1,3,17,"$55,547","$63,314",25,0,0,9,11,88% ,81% ,0,0,0,65% ,0,0,18% 
0,032540,1,1,0,2,1,5,112,3,1,1,3,5,"$10,046","$11,168",10,0,0,3,4,90% ,62% ,1,0,0,38% ,1,0,60% 
0,032568,0,0,0,6,1,3,93,17,0,0,1,6,"$8,241","$10,455",10,0,0,3,4,79% ,80% ,0,0,1,60% ,0,0,17% 
0,032607,0,0,1,0,9,1,132,6,0,4,4,6,"$3,150","$3,684",7,7,2,3,3,86% ,38% ,0,2,7,38% ,2,2,67% 
0,032627,3,0,0,1,5,0,75,15,0,0,4,11,"$76,973","$89,005",17,0,0,5,7,86% ,65% ,0,0,0,65% ,2,0,36% 
0,032770,12,5,1,8,1,4,31,31,0,0,0,1,"$6,143","$17,115",1,1,0,0,0,36% ,0% ,0,0,1,50% ,5,0,0% 
0,032789,1,1,0,0,15,1,144,16,0,0,1,6,"$13,888","$18,558",14,0,0,2,2,75% ,57% ,3,0,3,43% ,1,3,17% 
0,032822,0,0,0,6,1,9,110,9,0,3,9,13,"$43,555","$59,215",30,0,0,6,6,74% ,60% ,0,0,0,43% ,0,0,69% 
0,032882,0,0,0,0,15,0,263,7,0,1,2,8,"$12,449","$17,670",19,0,0,4,4,70% ,67% ,0,0,0,38% ,0,0,25% 
0,032892,9,8,0,3,1,1,144,19,0,0,1,2,$0,"$5,922",3,2,1,0,0,0% ,40% ,0,1,2,40% ,1,1,50% 
0,032919,2,2,0,6,0,18,132,3,1,4,8,12,"$26,231","$46,673",25,3,1,3,3,56% ,53% ,0,1,4,38% ,1,1,67% 
0,032937,5,4,0,7,1,4,114,5,0,4,9,7,"$18,253","$24,716",16,0,0,3,6,74% ,32% ,0,0,2,32% ,1,0,129% 
0,033070,0,0,0,2,1,1,292,5,0,8,11,35,"$77,793","$271,036",41,1,0,2,3,29% ,70% ,2,0,1,70% ,0,1,31% 
0,033138,8,6,1,0,10,1,41,8,0,1,1,2,"$2,195","$11,169",2,0,0,1,1,20% ,33% ,2,0,1,67% ,2,1,50% 
0,033157,5,2,1,4,1,6,22,3,1,2,3,2,"$5,379","$9,735",2,0,0,1,1,55% ,67% ,0,0,0,67% ,1,0,150% 
0,033198,1,0,1,5,1,5,302,2,1,2,2,2,"$2,055","$3,300",2,2,1,1,2,62% ,20% ,0,1,3,40% ,1,1,100% 
0,033334,0,0,0,0,9,1,117,9,0,1,4,13,"$31,592","$32,461",21,0,0,11,12,97% ,68% ,0,0,0,59% ,0,0,31% 
0,033351,0,0,0,8,1,4,93,2,2,6,7,9,"$31,134","$39,210",10,0,0,4,4,79% ,69% ,0,0,0,69% ,0,0,78% 
0,033367,3,3,0,8,1,21,161,2,1,2,3,3,"$17,495","$21,892",8,0,0,2,3,80% ,44% ,0,0,0,33% ,1,0,100% 
0,033391,2,2,0,1,1,3,176,4,0,2,3,3,"$5,275","$7,868",10,0,0,1,1,67% ,36% ,0,0,1,27% ,1,0,100% 
0,033405,0,0,0,0,,0,165,11,0,1,1,7,"$1,383","$8,387",11,0,0,1,1,16% ,64% ,0,0,0,64% ,0,0,14% 
0,033418,1,0,0,1,3,2,168,11,0,2,2,9,$829,"$5,525",13,8,7,1,1,15% ,9% ,3,9,11,41% ,10,11,22% 
0,033454,0,0,0,3,1,4,218,12,0,1,1,2,$0,$300,3,0,0,,,0% ,100% ,0,0,0,67% ,0,0,50% 
0,033519,3,3,0,1,1,1,377,2,2,5,12,20,"$30,502","$42,453",38,3,0,5,8,72% ,62% ,0,3,3,44% ,6,3,60% 
0,033524,0,0,0,0,8,2,133,8,0,1,1,8,"$20,935","$28,540",21,2,0,3,4,73% ,21% ,3,0,2,33% ,0,1,13% 
0,033533,0,0,0,1,5,2,193,4,0,2,4,8,"$15,788","$26,970",20,0,0,2,4,59% ,60% ,0,0,0,40% ,0,0,50% 
0,033536,0,0,0,0,,0,279,4,0,1,3,19,"$24,983","$94,028",26,0,0,1,1,27% ,79% ,0,0,0,66% ,0,0,16% 
0,033554,2,1,0,1,3,1,195,3,1,2,11,9,"$5,481","$10,516",27,2,1,6,6,52% ,50% ,3,1,5,26% ,1,1,122% 
0,033587,5,0,1,4,0,7,75,4,0,5,8,6,"$27,092","$30,887",12,0,0,3,6,88% ,50% ,0,0,1,38% ,1,0,133% 
0,033748,2,1,0,5,1,8,49,10,0,1,10,18,"$94,889","$97,763",18,0,0,12,13,97% ,59% ,0,0,0,62% ,1,0,56% 
0,033758,1,0,1,2,1,1,151,22,0,0,1,3,"$12,765","$17,570",9,0,0,1,2,73% ,33% ,0,0,0,33% ,0,0,33% 
